Chr	Position	TraitA	TraitB
25	2788199	0.000853069	-0.00560131
25	2790003	0.0035163	0.001811
25	2801992	-0.00101221	0.00279495
25	2807829	-0.00569637	-0.00203661
25	2808858	0.000959952	-0.00547074
25	2812477	0.00830333	0.000926391
25	2814503	0.000959952	-0.00547074
25	2816948	0.00531477	-0.00862687
25	2818223	0.000959952	-0.00547074
25	2819438	0.000959952	-0.00547074
25	2823231	0.000959952	-0.00547074
25	2827213	0.000931142	-0.00560131
25	2831433	0.00644259	0.00550161
25	2844535	0.0035481	-0.00345071
25	2846642	0.00372286	-0.00495435
25	2850079	-0.00534441	0.00225568
25	2854591	-0.0014848	-0.00556503
25	2860700	0.00212809	0.00490746
25	2864777	0.00268225	0.00490746
25	2868551	-0.00156253	0.00390002
25	2873776	0.00382013	-0.00453841
25	2877213	0.0036427	-0.00406687
25	2879894	-0.00116123	-0.00425618
25	2884008	0.0036872	-0.0042893
25	2887345	0.003584	-0.00222931
25	2895177	0.003584	-0.00222931
25	2901758	0.00360883	0.00384965
25	2905442	0.00179954	-0.00646594
25	2908413	0.00323695	0.00384965
25	2911781	0.00179954	-0.00646594
25	2925672	0.0029974	-0.00257701
25	2940832	0.00202247	0.00439108
25	2945305	0.000153645	-0.00147117
25	2952176	0.00366872	0.00362792
25	2958485	0.00348706	-0.00305175
25	2964855	0.00321409	-0.00300442
25	2971733	0.00333332	-0.00300442
25	2976992	0.00101228	0.000763884
25	2980321	-0.00181179	-0.00639188
25	2989875	0.00167953	-0.000268482
25	2998354	0.00192061	0.00390633
25	3003041	-0.00181179	-0.00639188
25	3006204	0.00167953	-0.000268482
25	3009245	0.00151087	0.00197824
25	3012134	0.00167953	-0.000268482
25	3018490	0.00151087	0.00197824
25	3021782	0.0035602	0.00331098
25	3024497	0.00272841	0.00407257
25	3042854	0.00225495	0.00677055
25	3048067	-9.80E-06	0.00655872
25	3059780	-0.00158769	0.000679329
25	3062552	0.000141836	0.00644682
25	3066063	-0.00177125	0.000765893
25	3077298	0.00118095	0.00653979
25	3080612	-0.00158769	0.000679329
25	3081663	-0.00177125	0.000765893
25	3086395	0.00142928	0.00683691
25	3089454	0.000992128	0.00653979
25	3099892	0.0014433	0.00653979
25	3108413	-0.00158227	0.00582021
25	3113233	-0.00126085	0.00582021
25	3120138	-0.00126085	0.00582021
25	3121461	-0.00126085	0.00582021
25	3122321	0.00214304	0.0061936
25	3124406	-0.00126085	0.00582021
25	3126658	0.00483041	0.00639076
25	3129222	0.00801648	0.00649223
25	3130565	0.00493778	0.0081505
25	3142213	-0.00693111	0.00336273
25	3150108	-0.00126085	0.00582021
25	3151644	0.0115822	0.00530138
25	3153074	0.0113488	0.00324875
25	3159600	-0.00569896	0.00654188
25	3166919	0.00763759	0.000831441
25	3167915	0.00717021	0.00451965
25	3172603	0.00150622	0.00670717
25	3176780	-0.00510991	0.00782142
25	3184374	0.000987881	0.00623649
25	3198597	0.00497169	0.00368477
25	3208584	-0.000509028	-0.00143068
25	3217425	0.00425289	-0.00160761
25	3223240	0.00101534	-0.00173827
25	3229664	0.00374783	-0.00169642
25	3234808	0.001722	0.00225915
25	3245659	0.00620285	0.000150486
25	3254065	0.00100875	0.000679881
25	3261223	0.00906366	0.000331671
25	3271677	0.00165584	-0.000521147
25	3291302	0.00369415	0.00278603
25	3297673	0.00623377	-0.00388416
25	3307365	0.00575331	-0.00414791
25	3325112	0.00523021	-0.00288009
25	3327328	0.00213331	0.00201765
25	3328218	0.0055206	-0.00289342
25	3331518	0.00523021	-0.00288009
25	3337441	0.00523021	-0.00288009
25	3363622	0.00695093	-0.00309419
25	3373790	0.00717308	-0.00433173
25	3382813	0.00900917	-0.00448296
25	3388313	0.00893459	-0.00448296
25	3393750	0.00803572	-0.00433823
25	3396953	0.00921514	-0.00457495
25	3404683	-5.62E-05	0.00486024
25	3406862	0.00886078	-0.00457495
25	3410724	0.00832915	-0.00440069
25	3414524	0.00680281	-0.00311628
25	3420202	-0.0036079	0.00616384
25	3421629	0.00027704	-0.00219338
25	3424252	0.00310524	-0.00388843
25	3425273	0.00259671	-0.00370325
25	3426373	0.000230191	-0.00229088
25	3427653	-0.00823848	0.00413798
25	3428677	-0.00603789	0.000655607
25	3429716	-0.00603789	0.000655607
25	3433013	0.00256406	-0.00370325
25	3442246	0.0023035	-0.0028434
25	3446331	0.00221135	-0.00280194
25	3465680	0.000814631	-0.000866444
25	3481568	-0.000391764	-0.00183739
25	3485237	-0.00320551	0.000431685
25	3499079	0.0021934	0.000853543
25	3502343	0.00927723	-0.00156999
25	3508009	0.00927723	-0.00156999
25	3509120	0.00927723	-0.00156999
25	3511884	0.00577583	-0.000882705
25	3517572	0.00594969	-0.00112775
25	3520526	0.00960722	-0.00220983
25	3524368	0.00176907	-0.00325465
25	3525390	-0.00102054	0.000363439
25	3527958	-0.00102054	0.000363439
25	3529015	-0.00135702	-0.000930026
25	3529736	-0.00102302	0.000363439
25	3531364	-0.00109206	0.000363439
25	3532846	-0.00109206	0.000363439
25	3534294	-0.00109206	0.000363439
25	3538408	-0.00109206	0.000363439
25	3540973	-0.00109206	0.000363439
25	3552979	-0.0111842	-0.00103546
25	3554022	-0.00109206	0.000363439
25	3559222	-0.00109206	0.000363439
25	3559998	-0.00109206	0.000363439
25	3562806	-0.00109206	0.000363439
25	3563948	-0.00269126	-0.00380404
25	3567505	-0.00164274	0.00160562
25	3568313	-0.00164274	0.00160562
25	3576665	-0.00109206	0.000363439
25	3581070	-0.00262132	-0.00241022
25	3588116	-0.00109206	0.000363439
25	3593752	-0.0011644	-0.000155367
25	3595733	-0.00400927	0.00214286
25	3596944	-0.00119337	-0.000960179
25	3598483	-0.00618025	-4.98E-05
25	3601644	-0.00130032	-0.000960179
25	3603284	-0.00181328	-0.000960179
25	3604536	-0.00510493	0.00214286
25	3606474	-0.00510493	0.00214286
25	3609738	-0.00159942	-0.000960179
25	3610916	-0.00159942	-0.000960179
25	3615351	0.000739435	0.00472374
25	3619442	-0.00177704	-0.00146665
25	3625688	-0.00510493	0.00214286
25	3630953	-0.00496206	0.00227364
25	3633327	-0.0020438	-0.00268018
25	3635944	-0.0020438	-0.00268018
25	3640402	-0.00510493	0.00227364
25	3644246	-0.0020438	-0.00268018
25	3644986	0.000138734	-0.00151966
25	3645746	-0.00448735	-0.00131988
25	3650024	-0.00243859	-0.00147293
25	3652273	-0.00243859	-0.00147293
25	3687244	-0.00169688	-0.0016759
25	3688368	-0.00178578	-0.0020548
25	3689834	-0.00178578	-0.0020548
25	3691698	-0.00353695	-0.00622403
25	3694916	-0.00319193	-0.00155919
25	3696631	-0.00353695	-0.00622403
25	3697437	-0.00199201	7.05E-05
25	3699492	-0.00369945	0.00940164
25	3701510	-0.00243135	0.000727648
25	3706445	-0.00369851	0.000253728
25	3711216	-0.00256559	-0.00134242
25	3715439	-0.00256559	-0.00134242
25	3719008	0.00149041	-0.00786406
25	3724883	-0.00387216	-0.00523675
25	3728685	0.00220732	-0.0016002
25	3734542	0.00346756	-0.00312349
25	3736207	0.000986715	-0.00438739
25	3738770	0.000986715	-0.00438739
25	3742023	0.00162466	-0.000614409
25	3747850	0.00162466	-0.000614409
25	3756470	0.000986715	-0.00429625
25	3757279	0.00028815	0.00493882
25	3759548	0.000504148	0.00317531
25	3761366	0.00182802	0.00211193
25	3765872	0.00206954	-0.00345946
25	3768325	0.00206954	-0.00345946
25	3787219	0.00104213	-0.00168046
25	3792407	0.00104213	-0.00168046
25	3798285	-0.00456296	0.00333604
25	3801694	0.00104213	-0.00187464
25	3809435	0.00104213	-0.00187464
25	3822032	0.00154159	0.00133917
25	3828387	0.00330122	-0.00501478
25	3837534	0.00248327	0.00607777
25	3840889	0.00500043	0.00766564
25	3844587	-0.000528901	-0.00188195
25	3851824	-0.000832146	-0.00360437
25	3853752	-0.000832146	-0.00360437
25	3854592	-0.000832146	-0.00360437
25	3857287	-0.0022674	-0.00305691
25	3865404	0.000298608	-0.00195533
25	3869322	-0.00250718	-0.00304827
25	3870773	-0.00429397	-0.00295273
25	3872175	0.00612288	0.00132636
25	3873441	-0.00264651	-0.00332896
25	3877203	0.000207251	-0.00677518
25	3883368	0.00134062	-0.00600369
25	3886141	0.0106162	0.0045144
25	3890056	-0.00219817	-0.0076874
25	3896070	-0.00582476	-0.00574468
25	3904467	-0.000263677	-0.00600736
25	3910660	-0.00219817	-0.0076874
25	3913907	-0.000504088	-0.00600736
25	3920360	-0.00219817	-0.00819379
25	3924273	-0.000504088	-0.00643962
25	3929914	0.00134062	-0.00600369
25	3932759	0.000416418	-0.00622516
25	3940649	-0.000704759	-0.00643962
25	3945028	0.000667911	-0.00620221
25	3949488	0.00134062	-0.00600369
25	3961334	-4.90E-05	-0.00608747
25	3964777	-4.90E-05	-0.00608747
25	3973878	0.00373203	-0.00588566
25	3981936	-0.00226535	-0.00562385
25	3983992	-0.000235206	-0.00608747
25	3985304	-0.00167419	-0.00472589
25	3989850	-0.000235206	-0.00608747
25	3991870	-5.23E-05	-0.00608747
25	3995547	-0.00622341	-0.00699552
25	3997589	-0.00223815	0.000635098
25	4004141	-0.00223815	0.000635098
25	4008172	0.00136992	-0.00726984
25	4013748	-0.000239443	-0.00582202
25	4019341	-0.000239443	-0.00582202
25	4030044	0.00135145	-0.00696407
25	4032936	0.00118611	-0.00570574
25	4041754	0.00118611	-0.00613163
25	4045443	-0.00177727	0.00384394
25	4047392	0.00270157	-0.00667334
25	4057531	0.00160356	-0.007705
25	4058698	-0.00165942	0.00102402
25	4061494	-0.00214104	-0.00548248
25	4063326	0.00144496	6.99E-05
25	4064950	0.00174288	0.000847275
25	4079737	-0.00206307	5.46E-05
25	4088976	-0.00237111	0.00599586
25	4096175	0.000324804	-0.00404182
25	4100138	-0.00256407	0.0046743
25	4105215	-2.52E-05	0.00550465
25	4108375	-0.00174615	0.00483573
25	4113187	-0.00188811	0.00479133
25	4114721	-0.000411334	0.00551018
25	4118984	6.47E-05	0.00554593
25	4126498	-0.000116698	0.00601502
25	4133283	-0.000337844	0.0038111
25	4138068	0.00138177	0.00244795
25	4141322	0.00180852	0.000754182
25	4147557	0.00118283	0.00272347
25	4151257	0.000279654	-4.32E-05
25	4155681	0.000773566	-0.00175404
25	4160638	0.000674444	-0.00114415
25	4169755	0.0041365	0.00511536
25	4171537	0.00507142	0.00426331
25	4174461	0.00514631	0.00426331
25	4175576	0.00514631	0.00426331
25	4178362	0.00117214	-0.0069404
25	4180575	0.00340594	0.0041166
25	4182477	0.00551153	0.00263362
25	4183968	0.00261727	0.00326402
25	4186738	0.00268285	0.00303502
25	4189128	0.00288469	-0.00112193
25	4196356	0.00408215	-0.00409127
25	4198799	0.00432473	0.0041166
25	4200327	0.00452314	-0.000994979
25	4201474	0.00525287	0.00350694
25	4203125	0.00584848	0.00278015
25	4205371	0.00525287	0.00350694
25	4207769	0.00322841	0.00458569
25	4208811	0.00353556	0.00364423
25	4214064	-0.00120919	0.00528205
25	4218204	0.00256405	0.00540521
25	4219540	0.00256405	0.00540521
25	4220384	0.00193261	0.00660783
25	4221153	0.00256405	0.00505565
25	4223894	0.00311205	0.00431461
25	4225493	0.00229795	0.00442374
25	4227193	-0.000430334	0.00522093
25	4228461	0.000764455	0.00696749
25	4229309	0.00229795	0.00442374
25	4231415	0.00229795	0.00442374
25	4232611	0.00229795	0.00442374
25	4233669	0.00229795	0.00442374
25	4235011	0.00229795	0.00442374
25	4236026	0.00229795	0.00442374
25	4236999	0.00229795	0.00442374
25	4238538	0.00229795	0.00442374
25	4239615	0.00229795	0.00442374
25	4242992	0.00229795	0.00442374
25	4243969	0.00229795	0.00442374
25	4245362	0.00227288	0.00438159
25	4247202	0.00229795	0.00442374
25	4253114	0.00127834	-0.00218001
25	4268335	-0.00442595	-0.00286827
25	4270144	-0.00197543	-0.00387556
25	4271835	-0.00442595	-0.00286827
25	4275051	-0.0132987	0.000531579
25	4287429	-0.000482671	0.00211768
25	4288797	0.000209036	0.00158298
25	4293238	0.00145832	0.00139724
25	4295390	0.000623292	0.000685903
25	4298299	0.00217138	0.00105918
25	4299233	0.00264721	-0.00176483
25	4300079	0.000114716	-0.00206297
25	4306101	-0.00314338	0.00351037
25	4307464	0.000536239	0.00420532
25	4310160	-0.000254459	-0.00286624
25	4311904	0.00116298	0.0029252
25	4319018	0.00110321	-0.00321489
25	4326940	0.00110321	-0.00321489
25	4331555	0.00530117	-0.00404966
25	4334022	-0.00258866	0.00237965
25	4334993	0.00601565	-0.00122245
25	4336313	0.00194344	0.000249189
25	4339326	0.00418583	-0.00122481
25	4345274	-0.000948186	-0.00201057
25	4349374	-0.00509874	0.00153582
25	4351074	-0.003781	0.00244742
25	4354689	-0.0039316	0.00181879
25	4355596	-0.00316988	-0.0036513
25	4358278	-0.00529881	0.00258741
25	4360935	0.000262664	-0.00201195
25	4363965	-0.0050642	0.00320236
25	4366101	-0.00477419	0.00209081
25	4367753	-0.00228092	0.00220706
25	4373992	0.000772621	-0.000534659
25	4378138	-0.00392825	0.00524211
25	4386360	-0.000659754	-0.000784909
25	4389743	0.00160056	-0.000646999
25	4393186	0.00524671	-0.00595891
25	4404416	-0.00143877	0.00327007
25	4412993	0.00141204	-0.00494698
25	4422264	0.000380162	-0.000459605
25	4425166	-0.000889095	-0.00196535
25	4426354	-0.000889095	-0.00196535
25	4427440	0.00494375	-0.00126664
25	4429017	-9.22E-05	0.000662203
25	4439137	0.00594926	-0.00892487
25	4441382	0.00460406	-0.00344818
25	4449306	0.0052086	-0.00209229
25	4451671	-0.00207647	0.00341795
25	4455449	-0.00207647	0.00341795
25	4464731	0.00392809	-0.0021749
25	4466445	0.00445625	-0.00274819
25	4468588	-0.00736406	0.00552579
25	4472683	-6.73E-05	-0.00244694
25	4478055	0.00369291	-0.00242751
25	4479311	0.00369291	-0.00242751
25	4481215	0.00369291	-0.00242751
25	4486844	0.00369291	-0.00242751
25	4495678	0.000161294	-0.00382272
25	4500412	0.00208737	-0.00151319
25	4501254	-0.00189125	0.00404585
25	4505178	0.00490523	-0.00173812
25	4507588	0.000661554	0.00606043
25	4508598	0.00467561	-0.00173812
25	4509632	0.000610063	-0.00152585
25	4511370	0.00872769	-0.00530684
25	4513348	0.001231	-0.00152585
25	4518029	0.000198466	-0.001325
25	4523396	0.000384837	0.00094863
25	4524706	0.000648797	-8.42E-06
25	4527893	0.00266375	-0.000830961
25	4535983	-0.00283475	-0.000644252
25	4537312	-0.00203468	0.00749774
25	4539754	0.00444131	-0.00224049
25	4542860	-0.00261852	0.00553349
25	4548199	-0.00260947	-0.00676166
25	4558316	0.00468917	-0.00204691
25	4563653	0.00165693	-0.002456
25	4565138	0.00576245	-0.000269915
25	4566616	0.00374242	-0.00257775
25	4572707	0.00472718	-0.00304325
25	4574089	0.0033943	-0.00301536
25	4575568	-0.000105509	0.00110388
25	4579543	0.00171565	-0.00292757
25	4581358	0.00270063	-0.00139524
25	4582847	0.00203058	-0.000822408
25	4583950	0.000705363	-0.00651828
25	4585609	-0.00151774	0.000232959
25	4587222	-0.000684513	-0.00457581
25	4590318	0.00240206	0.000888551
25	4599722	-0.00153444	0.00309473
25	4601449	0.000812483	0.00226698
25	4603294	0.00430638	-0.00506346
25	4606077	-0.0120489	0.00657133
25	4607349	-0.00466608	0.00739835
25	4609569	-0.00799197	0.00767337
25	4612808	-0.00935002	0.00662016
25	4615625	-0.00799197	0.00767337
25	4616615	-0.00129624	0.00458911
25	4617699	-0.00129624	0.00458911
25	4618739	-0.00295478	0.00488953
25	4620050	-0.00951021	0.00767337
25	4621429	-0.00671743	0.00767337
25	4622426	-0.0085953	-0.00118232
25	4623945	-0.00141329	0.000306406
25	4625772	-0.0049824	0.00228072
25	4628261	0.000374559	0.00268769
25	4630785	-0.00418084	-0.00638606
25	4641568	-5.21E-05	0.00209134
25	4645809	0.000231436	-0.00158819
25	4651504	-0.000724359	-0.00174353
25	4654735	0.00108975	-0.000994985
25	4656263	0.0016861	-0.000121418
25	4658213	0.00267429	0.000136838
25	4661557	-0.00252333	0.00239706
25	4665025	-0.00131376	-0.000742482
25	4666656	-0.00346114	0.00226906
25	4670515	-0.00128491	0.00126417
25	4673572	-0.00229764	0.00210779
25	4675666	-0.000264864	0.00551787
25	4676752	-0.000264864	0.00551787
25	4679936	0.00184743	0.000400374
25	4681784	-0.00360803	0.00103044
25	4685941	0.00398078	-0.00354194
25	4689990	0.000143163	0.00530036
25	4692348	0.00364993	-0.00138271
25	4694492	-4.19E-06	0.000194872
25	4696305	-0.00390421	0.00445154
25	4704439	0.00118211	-0.00137705
25	4710421	0.00118211	-0.00137705
25	4714594	0.00281389	-0.00247283
25	4720479	-0.000528872	-0.0016242
25	4729088	0.00255414	0.000485074
25	4731357	0.00116308	0.004324
25	4734933	0.00240142	-0.00544971
25	4744847	7.77E-05	0.00793696
25	4751133	0.000743081	0.00248338
25	4752571	0.000882943	0.00295367
25	4760674	0.0032086	0.00200453
25	4763572	0.00114616	0.000805659
25	4765973	0.00250364	0.002887
25	4767435	-0.000863409	0.000551546
25	4768533	0.000340385	0.00224456
25	4771869	0.00415663	0.00204622
25	4773650	-0.000449051	0.000471824
25	4774671	0.00380754	0.000770291
25	4775687	0.00380754	0.000770291
25	4777492	0.00415663	0.00204622
25	4778712	0.00275592	0.00110912
25	4781278	0.00400782	-0.00255129
25	4787645	0.00488949	-0.00229534
25	4788425	0.00456309	-0.00229534
25	4789922	0.00352014	-0.00198909
25	4791238	0.0035757	-0.0025964
25	4792367	0.00330003	-0.00203583
25	4794865	0.00125846	0.00212475
25	4799767	0.00250156	0.00202315
25	4800735	-0.00125058	0.000640752
25	4804303	-0.00168313	0.000821621
25	4806648	-0.000618675	0.0012623
25	4808343	0.00189429	-0.00487401
25	4815753	-0.00136696	-0.00040399
25	4816770	-0.00083815	-0.000699237
25	4819845	-0.00152747	0.000353342
25	4821602	0.00474858	-0.00597994
25	4823563	-0.00152747	0.000353342
25	4829230	-0.00152747	0.000353342
25	4833678	0.00101894	0.00403057
25	4836376	0.00101894	0.0035908
25	4851420	-0.000923969	0.000440555
25	4856515	-0.00102068	-0.00145234
25	4861544	0.00303117	-0.00727849
25	4864904	0.00021047	-0.00164585
25	4869742	-0.00211612	-0.000383706
25	4870956	-0.00211612	-0.000383706
25	4872654	-0.00076086	0.000184455
25	4873886	0.0043323	0.00707189
25	4876631	-0.000400834	0.00147072
25	4881041	-0.00211612	-0.000383706
25	4882708	-0.00211612	-0.000383706
25	4883915	-0.00211612	-0.000383706
25	4885746	-0.00211612	-0.000383706
25	4886968	0.000708075	-0.00532075
25	4890823	-0.00211612	-0.000383706
25	4891667	0.00133703	0.00272717
25	4903742	-0.00106266	-0.00360794
25	4905049	-0.00106266	-0.00360794
25	4907111	-0.00277092	-0.00273466
25	4915619	-0.00299619	-0.00129451
25	4925160	-0.00197543	-0.00128202
25	4930078	-0.00402033	-0.000199834
25	4934942	-0.00114902	0.00217048
25	4938441	-0.00204689	-0.00238471
25	4944754	-0.00273019	0.000179797
25	4945846	-0.00204689	-0.00238471
25	4948301	-0.00290542	-0.000893167
25	4951904	-0.00198638	-0.000476392
25	4953967	-0.000620291	-2.43E-06
25	4957769	-0.003653	-0.0015481
25	4967388	-0.00515327	-0.000925718
25	4969100	0.00117938	0.00158214
25	4971037	-0.00506868	0.000873693
25	4972873	-0.00550419	0.00361061
25	4979739	0.001803	-0.00135747
25	4980396	-0.00596464	0.00396699
25	4982972	-0.00425713	0.00216148
25	4984105	0.00436846	0.000779618
25	4993215	0.00309765	-0.00106668
25	5005989	0.00207047	-0.00152741
25	5012061	0.00549864	0.00220777
25	5013146	-0.00141397	-0.00147306
25	5020168	0.00211784	-0.000269585
25	5024647	0.000132626	-0.0018296
25	5034884	0.000644506	-0.00217733
25	5039906	0.000132626	-0.0018296
25	5041237	0.000510536	-0.0018296
25	5042260	0.000510536	-0.0018296
25	5046068	0.00274172	-0.00101216
25	5048517	0.00244214	-0.000726641
25	5051245	0.000169042	0.000323172
25	5056276	-0.0010394	-0.00335471
25	5057945	-0.00631607	0.00304059
25	5062926	0.00164692	-0.00104505
25	5065184	0.00164692	-0.00104505
25	5067037	0.00164692	-0.00104505
25	5069633	0.00340941	-0.000626402
25	5071087	0.00307365	0.00105533
25	5072901	0.00164692	-0.00104505
25	5073972	-0.00114322	-0.00270839
25	5074946	0.00164692	-0.00104505
25	5076561	-0.00240701	-0.00268898
25	5078075	0.00164692	-0.00104505
25	5080025	-0.00413792	-0.00313047
25	5081403	0.000752177	-0.00435882
25	5082591	-0.00432434	0.0012747
25	5083809	-0.00413792	-0.00313047
25	5085257	-0.00413792	-0.00313047
25	5090281	-0.00432434	0.0012747
25	5091602	-0.0041939	0.000240727
25	5092372	-0.00270192	0.000631965
25	5103470	0.0042306	-0.000392436
25	5105855	0.000933932	-0.00107194
25	5108123	-0.00152281	-0.00123957
25	5110041	-0.00889515	0.00839832
25	5113300	-0.0094672	0.00765457
25	5115832	-0.0094672	0.00765457
25	5116810	0.000787695	-0.00300347
25	5121610	-0.0094672	0.00765457
25	5122800	-0.000510044	0.00198847
25	5124615	-0.0094672	0.00765457
25	5128770	-0.0094672	0.00765457
25	5134091	-0.00102097	-0.000610301
25	5135199	-0.00590878	0.00230161
25	5136387	-0.00590878	0.00230161
25	5137660	-0.00102097	-0.0008593
25	5138699	0.00221291	-0.00113223
25	5141486	-0.00102097	-0.0008593
25	5144083	-0.00125725	-0.000549078
25	5145720	0.00110299	0.000797182
25	5149251	-0.00377806	0.000659707
25	5150444	-0.00821361	0.00288676
25	5151766	-0.00243417	0.000796695
25	5152627	-0.00370088	0.000689789
25	5154617	0.00347006	-0.00189469
25	5155703	-0.000607245	0.00150336
25	5157078	-0.00166203	-0.00449267
25	5159343	-0.000805887	0.00097124
25	5161146	-0.000167397	0.000549336
25	5169170	0.00318023	0.00696949
25	5170119	-0.00441697	0.00142369
25	5177650	-0.00685156	0.00122942
25	5184695	-0.00029516	0.000818195
25	5186161	-0.00163449	-0.00134923
25	5192842	-0.00276367	0.00187757
25	5197880	-0.00325311	0.00237405
25	5201779	0.00542412	-0.00348407
25	5203628	-0.00270705	0.00174205
25	5205196	-0.00397914	0.00389077
25	5208136	-0.00439903	-2.98E-05
25	5210713	0.000606955	-0.000678195
25	5211665	0.00145887	0.000330707
25	5215216	0.00242902	-0.00174285
25	5220473	-0.00268079	0.0070907
25	5221395	-0.0054816	0.00423486
25	5222939	-0.00235544	0.00385861
25	5224322	0.000757034	-0.00200746
25	5227589	0.00180121	-0.0019675
25	5233674	0.000731672	0.00193345
25	5238082	-0.00491331	0.00298925
25	5243162	-0.00504348	0.000425289
25	5251723	-0.00214363	-0.00129903
25	5261845	-0.0022102	-0.00129903
25	5265511	-0.000522064	-0.0014317
25	5271048	-0.0022102	-0.00129903
25	5276390	-0.0022102	-0.00129903
25	5278986	-0.00558177	0.00452748
25	5281152	-0.00558177	0.00452748
25	5282370	-0.00558177	0.00455237
25	5288220	-0.000431751	-0.00163833
25	5293868	0.00167169	-0.00724898
25	5295697	-0.00498586	0.00128279
25	5299270	0.00498383	-0.00750934
25	5302829	0.00173788	0.00270597
25	5305414	0.00173788	0.00270597
25	5310467	0.00173788	0.00270597
25	5321245	-0.00133988	0.00184238
25	5322519	-0.00147192	-0.00466612
25	5329522	-0.0025288	-0.00131126
25	5339582	-0.000642711	0.00355507
25	5342990	-0.000440889	0.00746469
25	5344245	-0.000385766	0.00738202
25	5345558	0.00338401	-0.0072855
25	5347213	0.00259943	0.00119243
25	5348321	0.00105085	-0.00801799
25	5349649	0.00294127	0.00119243
25	5351617	0.00258336	0.00144958
25	5353764	0.00125426	-0.00801799
25	5357360	0.00394154	-0.00471025
25	5360427	-0.00227875	-0.00260566
25	5361853	-0.00140991	-0.00630849
25	5363650	0.00382161	-0.00758953
25	5370039	0.00382161	-0.00758953
25	5375426	-0.00621617	-0.00311571
25	5378361	0.00635655	0.000680901
25	5381226	0.0041259	-0.00812875
25	5382247	0.00333906	-0.0063197
25	5384811	0.00304252	-0.00614309
25	5389389	-0.00293277	-0.000684987
25	5400739	0.00324534	-0.00620888
25	5403595	0.00440127	-0.00691402
25	5404237	0.00440127	-0.00691402
25	5411302	0.00357336	-0.00113971
25	5413846	-0.00164717	-0.00344915
25	5417066	0.00137871	-0.00338125
25	5420148	0.00240026	-0.00323228
25	5426265	0.00597153	0.000661746
25	5427014	0.00747508	0.00176547
25	5427816	-0.000123548	-0.00307876
25	5431463	0.00404569	-0.00382243
25	5432456	0.00404569	-0.00382243
25	5434450	0.00154312	-0.00282736
25	5440639	0.00160933	0.00303868
25	5444247	0.00154312	-0.00282736
25	5450497	0.00588842	-0.00548171
25	5451763	0.00588842	-0.00548171
25	5453037	0.00588842	-0.00548171
25	5453814	0.00472855	-0.00515519
25	5455165	0.00222617	-0.00343306
25	5455816	0.00222617	-0.00343306
25	5456584	0.00222617	-0.00343306
25	5457328	0.000589863	-0.00218026
25	5460221	0.00269861	-0.00468626
25	5461698	-0.00243843	-0.00137759
25	5465681	0.00431203	-0.00412992
25	5466870	0.000808782	-0.00235254
25	5467802	-0.00243843	-0.00137759
25	5469445	-0.00268363	-0.00137759
25	5477250	-0.00268363	-0.00137759
25	5478181	-0.000775614	-0.00209878
25	5481486	0.00184802	-0.00403721
25	5487167	-0.000252842	-0.00363292
25	5488016	0.00131523	-0.00242409
25	5493681	-0.00371672	0.00613828
25	5496269	-0.00174387	-0.00249415
25	5497593	-0.000331396	-0.00123221
25	5499254	-0.000331396	-0.00123221
25	5500403	-0.000331396	-0.00123221
25	5501796	0.00523621	-0.0055269
25	5503119	0.00523621	-0.0055269
25	5504991	-0.00115954	0.00694833
25	5508144	0.00594879	-0.00549223
25	5509670	0.00259891	-0.00375178
25	5513879	0.00368229	-0.00172071
25	5517980	0.000884005	0.00594931
25	5526860	0.00506927	-0.000141704
25	5528480	0.000287178	-0.00469236
25	5532056	0.00207546	-0.00546994
25	5537070	9.96E-05	-0.00255228
25	5552840	0.00194757	-0.00546994
25	5562726	-0.00337115	-0.000487449
25	5570349	-0.00295643	0.00109151
25	5573900	-0.00460832	0.000722094
25	5578903	-0.00295643	0.00109151
25	5582407	-0.00103025	0.00208467
25	5583156	-0.00145417	0.00208467
25	5583960	-0.00219294	0.00188762
25	5585220	-0.0018803	0.00188762
25	5587204	-0.00117982	0.00126698
25	5587886	-0.00557652	7.33E-05
25	5589093	-0.00158996	0.00126698
25	5594320	-0.00468021	-0.000289085
25	5596151	-0.00158996	0.00139567
25	5598124	-0.000971085	0.00139567
25	5600184	-0.00524688	-0.000394163
25	5600975	-0.000971085	0.00139567
25	5602161	-0.000971085	0.00139567
25	5602967	0.000127534	0.00219221
25	5603723	-0.000971085	0.00139567
25	5604866	-0.000971085	0.00139567
25	5606647	-0.00108041	0.00139567
25	5607751	0.00227394	-0.0015552
25	5608622	-0.0062749	0.00132332
25	5610319	0.000435771	-0.00090705
25	5611402	-0.00648326	0.00109984
25	5612045	-0.000475782	-0.00090705
25	5616141	0.00136063	-0.00223522
25	5618186	0.00136063	-0.00223522
25	5618820	-0.00234795	0.000198545
25	5620884	-0.000475782	-0.00090705
25	5622492	-0.000475782	-0.00090705
25	5626200	-0.00338477	-0.00230938
25	5631679	0.00556508	-0.000347527
25	5637288	0.00331263	-0.00609587
25	5638207	-0.000247994	0.000630444
25	5639174	0.00415098	-0.00426076
25	5643644	0.00102059	0.000755004
25	5644880	0.00102059	0.000755004
25	5645956	0.00308895	-0.00609587
25	5647220	-0.00267903	-0.00496587
25	5649431	0.0052995	-0.00804282
25	5654415	0.00564353	-0.00549865
25	5655714	0.0052995	-0.00804282
25	5660874	-0.000185543	0.000731703
25	5663675	0.00363829	-0.00194671
